long,lat,boron,nitrogen,phos,potas,pH,zinc,clay,OM,Sand,Silt,Rainfall,Temp,Elevation,Slope,nearest_rainfall,Water,Road,LULC_Code
84.17884,28.15319,0.6955839,0.1643559,66.1666031,113.9471664,5.646872,2.0390923,10.9601202,3.3336475,38.0973892,50.4696655,1990.930054,8.9882803,3364,21.5340652,212.8450623,5114.924805,313.209198,10
84.18604,28.15319,0.6937233,0.1677155,97.8944168,152.1572571,5.6172457,2.0750844,11.068121,3.3537178,37.3346138,50.5742226,1990.930054,8.9882803,3350,21.5340652,212.8450623,4977.432129,313.209198,10
84.19323,28.15319,0.7001058,0.1682435,95.1618042,138.2041473,5.5865736,2.2587242,10.2077255,3.3878193,37.4252205,51.7035751,1990.930054,8.9882803,3379,21.5340652,212.8450623,4930.749512,313.209198,11
84.20042,28.15319,0.6979585,0.1591985,95.617981,131.7752838,5.5334682,2.0869896,10.0657406,3.1864107,35.5567703,53.1336937,1990.930054,8.9882803,3582,21.5340652,212.8450623,4930.749512,313.209198,10
84.20761,28.15319,0.6978636,0.1554717,101.9416046,162.0676575,5.6092334,2.1801996,10.0825462,3.1200264,36.3767509,53.6499405,1990.930054,8.9882803,3694,21.5340652,212.8450623,4930.749512,313.209198,9
84.21481,28.15319,0.6989779,0.1392438,57.8040466,95.8404922,5.3025999,1.6911939,10.4095507,2.8189473,29.8852005,60.4198456,1990.930054,8.9882803,3890,21.5340652,212.8450623,4930.749512,313.209198,10
83.93428,28.146,0.6584,0.1762435,90.8201981,177.1771545,5.6104288,1.9602242,12.0139198,3.5046179,40.1312408,48.6982956,2247.229981,10.1388998,2580,29.9522896,192.6193237,4488.811035,600,11
83.94147,28.146,0.685724,0.1613594,81.4529495,160.0737915,5.6825986,1.9580784,12.3241777,3.3082943,40.029808,47.8588791,2247.229981,12.6861,2580,26.5759277,40.2363586,4250.645996,1252.836792,11
83.94866,28.146,0.7078528,0.1605109,72.220192,172.9125366,5.7688928,1.7888256,12.0404253,3.19506,40.2631302,49.3610611,2247.229981,14.2671003,2580,22.1137943,51.7098351,3914.289063,1129.29187,4
83.95586,28.146,0.7193826,0.1617346,68.1737061,166.788681,5.5749373,1.8318164,12.5949259,3.2198699,39.8198853,48.34972,2247.229981,13.6002998,2580,60.014679,98.9149246,3574.588867,721.2489014,4
83.96305,28.146,0.7141173,0.1676597,64.4881592,165.4246521,5.5743651,1.7859105,12.4821997,3.2045283,39.9492073,49.0804214,2247.229981,18.4631004,2610,30.3060207,122.0925903,3283.744629,150,11
83.97024,28.146,0.6937203,0.1590325,66.6915894,172.7972107,5.6110568,1.8624419,11.603137,3.2081766,38.967907,49.096096,2247.229981,17.5410995,2121,41.4202499,152.2160797,3065.18457,351.1409912,11
83.97744,28.146,0.695507,0.1504353,73.7902374,167.5279999,5.7065825,1.8755106,11.9362688,3.0949733,38.437561,49.4034576,2247.229981,15.7353001,1613,33.9415512,277.5238342,2910.373779,912.4143677,4
83.98463,28.146,0.7082346,0.1577841,67.5632629,173.4849091,5.5747175,1.8084511,12.0854902,3.0484254,38.9735603,47.6344223,2247.229981,12.8446999,1563,12.5929794,354.6106873,2550.387695,1050,7
83.99182,28.146,0.7132672,0.1539196,59.5585022,144.6687012,5.5817862,1.9121379,12.2383375,3.0912254,38.2159805,48.169445,2247.229981,12.1900997,1962,32.7153816,287.4880066,2210.335938,582.4946289,4
83.99902,28.146,0.715564,0.1561109,65.6524658,152.1068878,5.6635647,1.7648115,12.2203941,3.2129848,37.5627098,49.5600586,2247.229981,11.3546,2206,21.7450161,271.8087463,1982.825073,442.9447021,4
84.00621,28.146,0.685986,0.1564988,66.0292358,171.8583984,5.6579022,1.8390485,12.5732183,3.039824,38.2835732,48.5485497,2247.229981,10.1362,2593,27.2445259,199.0256042,1733.930298,1008.464172,4
84.0134,28.146,0.6696879,0.1605279,71.1673355,198.6376801,5.6387239,1.9182587,12.1679411,3.1206279,40.1842308,47.9288712,2247.229981,10.6987,3006,43.0461426,184.1222992,1700.258545,1695.464478,4
84.02059,28.146,0.6856666,0.1498345,62.420414,163.8608856,5.7956338,1.9248616,11.730423,3.0819507,37.8671341,49.1085815,2247.229981,12.4954004,2990,45.4371719,158.418457,1327.944336,2372.277344,4
84.02779,28.146,0.6782712,0.1435269,58.4067383,162.0118408,5.8701148,1.8209262,12.1626778,2.8993082,39.2769508,49.1530075,1946.02002,15.1602001,2977,30.3073063,150.3061371,1034.226807,2963.78125,4
84.03498,28.146,0.6733879,0.1350176,62.9688148,167.8822632,5.9673848,1.6998245,13.7444534,2.7406447,39.353878,48.1881218,1955.780029,13.7523003,3391,34.8534927,102.5288086,1020.15509,2786.772217,4
84.04217,28.146,0.6641233,0.1393916,69.6074753,177.8927155,5.8886476,1.7390589,13.2113667,2.7832289,40.1783638,48.2519798,1969.050049,11.7291002,3225,20.0211601,231.5462952,850.1292725,2700,11
84.04937,28.146,0.652289,0.1440379,78.0117569,181.4879608,5.9412041,1.9562913,13.3009653,2.7692394,39.6999016,48.7045631,1985.339966,12.0198002,3263,18.1299171,268.531189,380.1893616,2604.995117,10
84.05656,28.146,0.6418598,0.1390829,75.0343704,157.0748901,5.9457703,1.7091469,12.8490562,2.6506183,39.3218307,49.888485,1990.930054,9.0842199,3662,27.989439,248.702652,0,2166.033203,7
84.06375,28.146,0.6455537,0.1373977,79.9131546,187.1273041,5.9683633,1.8254298,13.486414,2.7244151,38.647419,47.9063339,1990.930054,7.3937101,3497,36.3571587,37.5885086,480.9057312,1891.903809,10
84.07095,28.146,0.6481606,0.1348983,85.0511627,193.3168182,5.9930825,1.9170777,14.4150858,2.6474421,37.7774811,48.4499092,1990.930054,8.5100403,3361,14.881649,68.7026443,850.1292725,1800,4
84.07814,28.146,0.6644095,0.143056,90.7448349,196.1515961,5.9962907,1.7583153,13.7865572,2.7441077,39.3870049,49.4436264,1990.930054,9.3304796,2898,17.8403111,39.709919,1075.337891,1862.901001,11
84.08533,28.146,0.6606852,0.1429022,86.4603043,183.1719513,6.0207834,1.7033801,13.4230127,2.7591331,39.9106483,50.1646004,1990.930054,11.4858999,2662,25.8636913,95.4638443,480.9057312,1368.210449,4
84.09253,28.146,0.6540747,0.140942,74.554718,158.1844177,5.9456196,1.7909869,13.5945272,2.8718321,37.7652016,51.688858,1990.930054,11.5152998,2839,30.2144127,42.079277,0,913.8927612,11
84.09972,28.146,0.6575075,0.1368989,61.3010139,155.0282135,5.9182334,1.827764,11.4913445,2.8273964,38.2636528,51.499157,1990.930054,12.3945999,2656,44.7880478,86.1214752,537.6689453,402.4922485,4
84.10691,28.146,0.6522586,0.1430677,67.9877014,156.7834167,5.917172,1.808044,11.7448864,2.8654656,38.7519188,50.7629776,1990.930054,13.8963003,2676,27.3710442,16.9661484,240.4528656,123.6931686,11
84.1141,28.146,0.6449879,0.1511651,64.5207748,159.09021,5.8642702,1.7709119,11.0732079,2.9069998,37.600399,50.4428635,1990.930054,16.5627995,2155,59.2585449,238.0552521,170.0258484,692.6037598,4
84.1213,28.146,0.6459764,0.1570732,77.2139511,181.2442932,5.7541656,1.9666834,11.2695637,3.0774364,38.8485527,49.4628983,1990.930054,14.2333002,1786,25.1682072,162.8596497,850.1292725,30,4
84.12849,28.146,0.6470947,0.1681272,82.4784775,175.1901245,5.7436934,1.9703577,10.6744928,3.079144,37.9857254,50.7534256,1990.930054,11.5312996,2148,31.7514877,200.6469879,1452.701538,295.4657288,4
84.13568,28.146,0.6424781,0.1641889,69.8851395,148.2362518,5.7198243,1.9360451,11.3815804,3.2791951,38.1423149,49.7919235,1990.930054,12.1103001,2551,31.6379242,114.1209793,2103.103516,150,4
84.14288,28.146,0.6504505,0.1658938,71.8427124,154.4453125,5.8048792,1.977048,11.5532866,3.2773354,39.5826378,48.8403511,1990.930054,12.7547998,2781,46.8139534,215.3802795,2767.820313,582.4946289,4
84.15007,28.146,0.6814923,0.1542058,57.724617,111.5391312,5.7070141,1.8607739,11.883153,3.0988195,37.9141617,51.2250557,1990.930054,13.5845003,3032,24.7404613,322.3995972,3606.792969,670.8203735,4
84.15726,28.146,0.6835994,0.1661927,65.882843,137.9113922,5.6886058,1.7975123,12.6260633,3.0805378,38.210598,49.4461136,1990.930054,10.5123997,2908,21.5340652,212.8450623,4264.226563,342.0526123,4
84.16446,28.146,0.6912099,0.1652679,77.2238388,143.7303772,5.6527381,1.9063096,10.5020914,3.2339709,37.2592735,51.0663033,1990.930054,9.1253004,2941,21.5340652,212.8450623,4942.461426,313.209198,10
84.17165,28.146,0.6967258,0.1552462,58.9481506,114.6907196,5.6680174,2.1787441,10.9741192,3.2049193,37.1631927,51.5008049,1990.930054,8.9882803,3121,21.5340652,212.8450623,5621.147949,313.209198,11
84.17884,28.146,0.6965147,0.1522036,58.7078705,112.0220108,5.6016889,1.9296556,11.479291,3.0840206,36.4085197,51.559227,1990.930054,8.9882803,3364,21.5340652,212.8450623,5938.747559,313.209198,10
84.18604,28.146,0.7024395,0.1533268,55.2852325,105.6264114,5.5893402,1.9459245,10.8595552,3.1294584,35.7097397,52.806179,1990.930054,8.9882803,3350,21.5340652,212.8450623,5820.747559,313.209198,10
84.19323,28.146,0.7087063,0.1579102,78.0042038,110.071312,5.6117029,1.962763,10.1228313,3.1923068,34.3214645,53.9423752,1990.930054,8.9882803,3379,21.5340652,212.8450623,5780.878906,313.209198,11
84.20042,28.146,0.7155945,0.1490745,85.3784103,123.3588028,5.5564532,1.9891948,10.0789394,3.1787338,35.1602173,53.3805504,1990.930054,8.9882803,3582,21.5340652,212.8450623,5780.878906,313.209198,10
84.20761,28.146,0.712015,0.1455709,81.2385101,116.1487579,5.5079498,1.7967384,9.8929996,3.1619232,34.77108,55.9053497,1990.930054,8.9882803,3694,21.5340652,212.8450623,5780.878906,313.209198,9
84.21481,28.146,0.7229832,0.1453448,74.1124115,127.5622482,5.4150658,1.8500687,10.5721626,3.0210457,34.0290031,56.2230911,1990.930054,8.9882803,3890,21.5340652,212.8450623,5610.853027,313.209198,10
84.222,28.146,0.7296588,0.1364352,65.0145035,112.877655,5.3536091,1.6905099,11.078372,2.7941797,32.4630852,57.853508,1990.930054,8.9882803,4068,21.5340652,212.8450623,5610.853027,313.209198,9
83.98463,28.13881,0.7119726,0.1627974,62.8709564,165.3337555,5.6502738,1.9881793,11.8993196,3.0034924,37.6391945,49.0064697,2247.229981,12.8446999,1563,13.7496128,337.8336487,3121.259766,1032.279053,7
83.99182,28.13881,0.7224219,0.1515672,63.3732262,176.1290131,5.6203361,1.8133348,12.3936768,3.0600173,38.5400124,48.6825638,2247.229981,12.1900997,1962,32.7153816,287.4880066,3012.865723,582.4946289,4
83.99902,28.13881,0.7183971,0.1470352,57.3746452,155.9248199,5.6452641,1.7575718,12.0877666,3.0427365,38.3178253,48.5594482,2247.229981,11.8652,2206,21.7450161,271.8087463,2589.756592,457.9301147,4
84.00621,28.13881,0.6875769,0.1379035,54.2267799,141.8205109,5.7276416,1.8245565,12.3287554,2.8770311,37.2211075,49.3214912,2247.229981,10.1362,2593,28.4463882,177.7803497,2386.426514,1008.464172,4
84.0134,28.13881,0.6943617,0.1565685,64.6644745,178.9081421,5.7299256,1.7982579,11.7829294,3.0671766,37.1982079,49.5157089,2247.229981,10.6987,3006,39.6465607,186.9810638,2380.361816,1695.464478,4
84.02059,28.13881,0.6924986,0.1538851,77.5335999,198.8967743,5.7304873,1.8185744,12.4757061,2.9870501,39.4192734,48.578476,2247.229981,12.6384001,2990,45.4371719,158.418457,2054.430176,2401.874268,4
84.02779,28.13881,0.6858315,0.1560887,82.5515671,204.425766,5.8573422,2.0763073,12.3966255,3.0936177,39.5628433,48.8679085,1946.25,15.1602001,2977,27.3879414,125.1060791,1877.996826,2963.78125,4
84.03498,28.13881,0.6833866,0.1423902,63.5185661,164.2162628,5.9008455,1.8061819,12.2001963,2.8950856,39.2874451,49.4080391,1956.109985,13.7523003,3391,21.7188034,138.4165955,1831.234375,2779.496338,4
84.04217,28.13881,0.671611,0.1377394,66.3826141,153.1486206,5.8995299,1.6690311,13.552207,2.8350024,39.9194298,49.2091675,1969.469971,11.7291002,3225,20.0211601,231.5462952,1442.717163,2700,11
84.04937,28.13881,0.6618417,0.1342732,68.9743423,174.4326019,5.9125981,1.7129261,13.67834,2.7394824,39.5341644,48.2677956,1985.839966,12.0198002,3263,18.1299171,268.531189,991.4125366,2586.445557,10
84.05656,28.13881,0.6500821,0.1424974,67.8963318,177.5523682,5.863668,1.7818305,13.0131035,2.7347941,38.1744804,49.9929047,1990.930054,9.0842199,3662,29.3212814,240.9453888,480.9057312,2166.033203,7
84.06375,28.13881,0.6577216,0.1358441,75.9178467,182.7088165,5.9719467,1.8762914,13.1995554,2.570451,39.1571007,48.7622948,1990.930054,7.3937101,3497,38.3306618,52.7651672,170.0258484,1884.515869,10
84.07095,28.13881,0.6577221,0.1353889,66.0909729,147.8473206,5.9623432,1.7617655,12.9797201,2.6809497,38.4709396,50.9584656,1990.930054,8.81814,3361,14.881649,68.7026443,380.1893616,1800,4
84.07814,28.13881,0.6685263,0.1390522,82.701889,210.7882538,6.0320268,1.8195732,14.5035686,2.7385347,39.4069939,48.1729164,1990.930054,9.3304796,2898,17.8403111,39.709919,850.1292725,1870.855469,11
84.08533,28.13881,0.6604215,0.1316014,73.8814926,184.2837677,5.978035,1.8007736,13.4666843,2.5630419,36.3178101,49.9660492,1990.930054,11.4858999,2662,9.7879391,48.9451866,340.0516968,1344.656128,4
84.09253,28.13881,0.6671175,0.1384288,76.0305481,152.6616211,5.8997831,1.8330055,12.9704456,2.7736421,36.8287888,53.6181984,1990.930054,11.5152998,2839,36.1288567,44.5341911,170.0258484,913.8927612,11
84.09972,28.13881,0.6700173,0.1477982,60.7445145,167.6677246,5.8469582,1.846537,12.4014711,2.8578422,37.9879875,50.6185188,1990.930054,12.3945999,2656,44.7880478,86.1214752,701.0345459,375.8989258,4
84.10691,28.13881,0.6737653,0.1372402,63.53759,158.1777496,5.932806,1.7951987,13.3208599,2.6919465,38.034214,51.1099434,1990.930054,13.9224997,2676,33.7056389,21.3998108,170.0258484,123.6931686,11
84.1141,28.13881,0.669164,0.1559842,65.1927414,172.0941467,5.8511281,1.7854661,11.5229864,2.9932115,38.0293236,50.5378304,1990.930054,16.5627995,2155,56.8236275,243.0834503,480.9057312,662.7216797,4
84.1213,28.13881,0.659847,0.1609754,68.2909164,175.4037781,5.8673744,1.858004,11.7429371,3.1250179,38.6421776,49.8278656,1990.930054,14.2333002,1786,25.1682072,162.8596497,1075.337891,30,4
84.12849,28.13881,0.653889,0.1618765,66.6015549,149.8136292,5.8825827,1.9043485,11.2127171,3.2444375,38.3151741,49.196312,1990.930054,11.5312996,2148,31.7514877,200.6469879,1733.930298,268.3281555,4
84.13568,28.13881,0.6647426,0.1559349,56.0366554,135.618576,5.8214912,1.7859482,11.0507965,3.1491051,37.0159225,49.5157433,1990.930054,12.0437002,2551,36.0511208,110.9426498,2312.601563,150,4
84.14288,28.13881,0.6646595,0.1572467,57.1038513,128.0081177,5.7826886,1.8295145,11.0818415,3.2179685,36.6486397,50.2425575,1990.930054,12.7547998,2781,38.8709831,211.3730011,3125.887207,589.4064941,4
84.15007,28.13881,0.6897417,0.1550387,55.7586594,124.1527634,5.7236514,1.7687593,10.7940092,3.2226253,36.8219109,50.9410362,1990.930054,13.5845003,3032,24.7404613,322.3995972,3763.682617,666.1080933,4
84.15726,28.13881,0.7033675,0.1631833,63.2208443,173.4232483,5.6458812,1.807223,11.0610371,3.3015342,38.0381317,49.5016212,1990.930054,10.5123997,2908,21.5340652,212.8450623,4414.12793,342.0526123,4
84.16446,28.13881,0.7149448,0.1598952,71.9536285,155.6280365,5.6555324,1.8930186,10.9295759,3.1777604,38.2005653,50.4157333,1990.930054,9.1253004,2941,21.5340652,212.8450623,5072.358887,313.209198,10
84.17165,28.13881,0.7191862,0.1524829,68.2886429,128.0128632,5.6554971,1.8652153,10.8725119,3.1389158,38.7595482,51.0009956,1990.930054,8.9882803,3121,21.5340652,212.8450623,5735.695313,313.209198,11
84.17884,28.13881,0.7192295,0.1487714,61.8112297,131.9060822,5.6682653,1.698128,11.2347841,3.0415151,37.5227623,51.1118889,1990.930054,8.9882803,3364,21.5340652,212.8450623,6402.55127,313.209198,10
84.18604,28.13881,0.7192705,0.1444881,51.0239258,98.4481583,5.6472054,1.6874524,10.7196674,3.0473597,35.0440826,52.6416397,1990.930054,8.9882803,3350,21.5340652,212.8450623,6665.793945,313.209198,10
84.19323,28.13881,0.7244474,0.1403721,62.8592339,135.2305603,5.6137285,1.8016529,10.0651789,2.9075134,36.1300812,53.0326271,1990.930054,8.9882803,3379,21.5340652,212.8450623,6631.008301,313.209198,11
84.20042,28.13881,0.7293452,0.1509104,70.1559219,120.9229431,5.5288758,1.8262185,9.9983416,3.1347413,33.2381935,55.5244827,1990.930054,8.9882803,3582,21.5340652,212.8450623,6460.982422,313.209198,10
84.20761,28.13881,0.731313,0.1502281,72.2065735,124.0643921,5.5057597,1.7104732,10.8897209,3.0607741,32.5301094,55.8904877,1990.930054,8.9882803,3694,21.5340652,212.8450623,6460.982422,313.209198,9
84.21481,28.13881,0.7523585,0.1509331,69.3159714,148.0067596,5.3343081,1.6942229,11.1122313,3.1166215,33.4317703,55.7576866,1990.930054,8.9882803,3890,21.5340652,212.8450623,6460.982422,313.209198,10
84.222,28.13881,0.7556791,0.1345417,51.7875595,107.8326569,5.2771997,1.8550912,13.4902582,2.6358995,28.556242,58.0067177,1990.930054,8.9882803,4068,21.5340652,212.8450623,6460.982422,313.209198,9
84.00621,28.13161,0.7059756,0.1438289,60.1765556,152.3772736,5.7805533,1.7789329,11.257412,3.0047452,37.5520477,49.9141693,2247.229981,10.1362,2593,28.4463882,177.7803497,3234.962402,1036.194946,4
84.0134,28.13161,0.7187191,0.1496679,63.0541306,174.5874329,5.8373747,1.8048526,12.1837397,2.9761107,37.1395798,48.9315453,2247.229981,10.6987,3006,39.6465607,186.9810638,3121.259766,1724.673828,4
84.02059,28.13161,0.7037076,0.1446695,64.370079,168.8982391,5.7479091,1.8708558,11.6674337,3.0125656,36.4393539,50.174305,2247.229981,12.6384001,2990,39.8680458,152.7911987,2850.152588,2401.874268,4
84.02779,28.13161,0.7057241,0.1578971,66.9027023,191.7109833,5.7412496,1.9176893,12.1753912,3.0495942,37.4105377,49.4364929,1946.369995,15.1602001,2977,30.1677704,102.9326096,2725.72168,2952.981445,4
84.03498,28.13161,0.6899257,0.1522168,84.423111,218.4373932,5.811357,2.008271,12.0702982,3.0222583,40.4036674,48.8682518,1956.439941,13.7523003,3391,21.7188034,138.4165955,2527.615967,2779.496338,4
84.04217,28.13161,0.686331,0.1437923,69.0551682,187.0513153,5.7916403,1.8426782,12.5942793,2.9836345,39.190155,48.7908783,1969.680054,11.7291002,3225,23.2798309,200.5560455,2075.429932,2700,11
84.04937,28.13161,0.6731729,0.1291726,53.6382179,140.2246246,5.9186907,1.7627939,12.0661097,2.8722181,37.9527969,49.7813835,1986.089966,12.7336998,3263,23.1945152,255.8276672,1442.717163,2586.445557,10
84.05656,28.13161,0.6513385,0.1354503,54.8422241,149.632309,5.9381084,1.5991406,12.6742268,2.7756009,39.1073685,49.6411858,1990.930054,9.0842199,3662,29.3212814,240.9453888,991.4125366,2150.813721,7
84.06375,28.13161,0.6612257,0.1381864,57.0414848,164.1232605,5.9418001,1.727351,12.770031,2.7266743,39.6107712,49.7039795,1990.930054,7.3937101,3497,38.3306618,52.7651672,613.0369263,1884.515869,10
84.07095,28.13161,0.6872395,0.1402816,74.8592606,182.1538086,5.9140816,1.9550776,13.0180016,2.7246177,38.5027466,49.3811531,1990.930054,8.81814,3361,15.2348576,33.6900673,170.0258484,1800,4
84.07814,28.13161,0.6610777,0.1384009,66.2941208,176.6839905,5.9994059,1.7059786,13.3172531,2.6815889,38.9471397,48.8763962,1990.930054,9.3304796,2898,21.7188034,41.5834122,240.4528656,1879.255127,11
84.08533,28.13161,0.6732793,0.1367917,72.6306992,187.4673462,5.9935632,1.9032491,13.663456,2.6276362,37.1982803,49.6192169,1990.930054,11.4858999,2662,9.7879391,48.9451866,340.0516968,1344.656128,4
84.09253,28.13161,0.6754839,0.1359425,78.3628235,217.5688782,6.0215893,1.9422849,13.7166748,2.699193,40.5778046,47.8216286,1990.930054,11.5152998,2839,36.1288567,44.5341911,240.4528656,902.496521,11
84.09972,28.13161,0.6786707,0.138216,84.0601883,171.2573395,5.9941764,1.87,13.5207853,2.6805305,38.7037201,50.198349,1990.930054,12.3945999,2656,37.3105431,78.5663223,380.1893616,375.8989258,4
84.10691,28.13161,0.6832091,0.1351829,76.9952164,157.9541168,5.8722491,1.8200983,13.2069769,2.7661209,38.2543373,50.3099403,1990.930054,13.9224997,2676,38.7689781,34.3543358,0,150,11
84.1141,28.13161,0.6812918,0.1433758,57.3174019,154.1303253,5.8794007,1.7222291,11.3161564,2.8364291,38.2389565,50.7481194,1990.930054,15.5036001,2155,56.8236275,243.0834503,380.1893616,662.7216797,4
84.1213,28.13161,0.6765233,0.148879,67.6236038,177.8261566,5.9806337,1.8729973,11.6819849,2.9283276,38.2032013,50.3381577,1990.930054,14.2333002,1786,27.8003578,146.6893616,1034.226807,0,4
84.12849,28.13161,0.6768551,0.1465202,59.3583794,140.9959869,5.8577652,1.8056506,11.5122519,2.9023478,37.158638,50.5472298,1990.930054,11.5312996,2148,36.7609673,210.7429657,1708.738648,268.3281555,4
84.13568,28.13161,0.6815082,0.1356483,52.0117531,119.309639,5.7723827,1.7701296,11.1709146,2.8719409,36.8561935,50.7998772,1990.930054,12.0437002,2551,36.0511208,110.9426498,2386.426514,169.7056274,4
84.14288,28.13161,0.6914343,0.1467582,55.0063858,139.0143127,5.7751245,1.8003944,11.3241234,2.999681,37.1709938,50.4533691,1990.930054,12.7547998,2781,38.8709831,211.3730011,3234.962402,597.7457886,4
84.15007,28.13161,0.6949192,0.1622944,65.1199646,161.3010559,5.7414842,1.8565378,11.7771444,3.1206412,37.5796623,50.0520592,1990.930054,13.5845003,3032,20.6506424,322.236908,3914.289063,666.1080933,4
84.15726,28.13161,0.73243,0.1578862,56.6372528,133.9018097,5.8112216,1.9236691,12.0370207,3.1333547,38.2130699,48.7613373,1990.930054,10.7714996,2908,21.5340652,212.8450623,4593.845215,335.4101868,4
84.16446,28.13161,0.7385139,0.157982,79.4082108,178.633316,5.7343879,2.0684233,11.0018034,3.0994623,37.7084694,49.5917435,1990.930054,9.1253004,2941,21.5340652,212.8450623,5273.542969,313.209198,10
84.17165,28.13161,0.7388976,0.1549095,75.0933533,162.9567719,5.7051425,1.936235,11.1613684,3.096436,38.6651115,50.0829735,1990.930054,8.9882803,3121,21.5340652,212.8450623,5953.333008,313.209198,11
84.17884,28.13161,0.7432494,0.1507538,66.186264,142.7555084,5.6454535,1.772074,11.2698584,2.9785969,38.0923462,50.816227,1990.930054,8.9882803,3364,21.5340652,212.8450623,6563.085938,313.209198,10
84.18604,28.13161,0.7470391,0.1520049,59.1270638,131.1576843,5.6366715,1.830447,11.1064301,2.9511378,35.6402664,51.9856567,1990.930054,8.9882803,3350,21.5340652,212.8450623,7328.883301,313.209198,10
84.19323,28.13161,0.7443014,0.1501256,66.1442337,153.0586395,5.6444802,1.8105515,11.0740919,2.9283886,35.1070175,52.2905426,1990.930054,8.9882803,3379,21.5340652,212.8450623,7311.111328,313.209198,11
84.20042,28.13161,0.7521768,0.155409,65.8943787,151.5245972,5.5486913,1.7559524,10.8711319,3.088069,34.1038475,53.6737976,1990.930054,8.9882803,3582,21.5340652,212.8450623,7311.111328,313.209198,10
84.20761,28.13161,0.7536465,0.1591125,76.9968719,165.8773651,5.5837374,1.8998039,11.6608973,2.9887049,33.697361,53.1178169,1990.930054,8.9882803,3694,21.5340652,212.8450623,7311.111328,313.209198,9
84.21481,28.13161,0.7567303,0.1364741,53.9173317,95.8013077,5.2944365,1.856595,11.7939739,2.7437291,30.7822323,58.0998917,1990.930054,8.9882803,3890,21.5340652,212.8450623,7311.111328,313.209198,10
84.00621,28.12442,0.7175803,0.1495077,75.9455414,196.214035,5.8551188,1.95874,12.0101147,2.9444575,38.7161102,48.9016342,2247.229981,10.1362,2593,34.8056145,166.383194,4084.161133,1036.194946,4
84.0134,28.12442,0.7198782,0.1494581,63.0532455,175.6732483,5.795825,1.8692344,12.0404024,3.0706651,37.9820404,49.7966614,2247.229981,10.6987,3006,34.592865,191.5834198,3884.634766,1724.673828,4
84.02059,28.12442,0.7158655,0.1518196,67.5076752,182.8897095,5.7694011,1.8586506,11.8034697,3.0871875,37.8295288,49.8273926,2247.229981,12.6384001,2990,39.8680458,152.7911987,3670.353516,2431.480957,4
84.02779,28.12442,0.7143531,0.152583,74.3564224,184.0156097,5.8117275,1.8980739,11.6768332,3.1200821,37.6088676,49.5673904,1946.609985,15.1602001,2977,30.1677704,102.9326096,3404.764893,2952.981445,4
84.03498,28.12442,0.7121637,0.1463718,58.451992,157.4317627,5.7832556,1.8286935,12.1698179,3.0798531,36.6121178,49.4106903,1956.609985,13.7523003,3391,28.8179817,158.5232086,3027.224121,2772.525879,4
84.04217,28.12442,0.7027425,0.1607504,73.988739,195.2822113,5.8064919,1.9970658,12.4128656,3.0169847,36.2947807,49.4541969,1970.099976,12.1555004,3225,30.8041039,157.2250366,2527.615967,2700,11
84.04937,28.12442,0.6725875,0.1619808,90.1880722,215.0634918,5.818346,2.0255275,12.1308947,3.1712952,38.4705658,48.8238831,1986.339966,12.7336998,3263,23.1945152,255.8276672,2075.429932,2567.586426,10
84.05656,28.12442,0.6783487,0.1501164,93.4061432,229.394516,5.9698687,2.0256398,12.572196,3.1176088,41.0180168,48.9279327,1990.930054,9.0842199,3662,29.3935013,241.5258026,1683.170044,2150.813721,7
84.06375,28.12442,0.6746086,0.1442691,65.5913086,172.5192413,5.9162126,1.8226545,12.3310299,2.9397979,38.1421509,49.7727203,1990.930054,8.1374502,3497,25.605505,37.1709251,1202.264282,1877.578247,10
84.07095,28.12442,0.6842743,0.129107,58.0517845,139.7118988,5.9340577,1.7508873,12.6294641,2.8136995,37.3281136,50.8703079,1990.930054,8.81814,3361,15.2348576,33.6900673,721.3585815,1800,4
84.07814,28.12442,0.6752509,0.1387144,48.6584549,144.4375916,5.9162316,1.7517097,12.6061544,2.8065605,36.9452133,50.2347641,1990.930054,8.7796898,2898,21.7188034,41.5834122,510.0775452,1879.255127,11
84.08533,28.12442,0.6729692,0.1433164,63.5269165,149.9273224,5.9558172,1.6582154,12.745985,2.8124022,36.9258575,50.9289169,1990.930054,11.4858999,2662,9.4935112,342.4744263,0,1321.362915,4
84.09253,28.12442,0.6770412,0.1379946,79.4435196,209.2939453,5.973835,2.0281324,13.8458157,2.7157078,40.1213913,48.7521095,1990.930054,11.5152998,2839,42.0679092,43.1159515,0,902.496521,11
84.09972,28.12442,0.6838588,0.140583,74.9875717,162.4089508,6.0292759,1.8934584,13.536334,2.6224625,36.6055565,50.225193,1990.930054,12.3945999,2656,37.3105431,78.5663223,170.0258484,349.8571167,4
84.10691,28.12442,0.6942783,0.151523,57.1888733,171.141571,5.8213048,1.6208698,12.7100277,2.9529757,37.9090157,50.0576591,1990.930054,13.9224997,2676,38.7689781,34.3543358,380.1893616,150,11
84.1141,28.12442,0.6944109,0.1409423,61.0681305,164.034729,5.8523769,1.7405796,11.9795561,2.9239523,36.8379784,50.8730049,1990.930054,15.5036001,2155,55.6404991,247.9238586,961.8114624,632.850708,4
84.1213,28.12442,0.696318,0.1274874,46.9992714,115.2501984,5.9795046,1.7025155,11.4397106,2.6299191,36.6326294,51.8203506,1990.930054,15.8175001,1786,27.7583771,142.1250153,1442.717163,0,4
